trade_id,india_vix,cpra_grade,historical_fail_rate,trade_size_inr,epi_flag,peak_margin_utilization,settlement_fail
TXN-IN-100346,15.8,CPRA_1,0.00423,448857.95,0,0.6891,0
TXN-IN-100347,22.41,CPRA_2,0.01506,374949.3,0,0.5501,0
TXN-IN-100348,15.71,CPRA_1,0.00328,12633.29,0,0.3053,0
TXN-IN-100349,19.39,CPRA_1,0.00428,182715.94,0,0.5551,0
TXN-IN-100350,23.57,CPRA_1,0.00291,61208.19,0,0.3367,0
TXN-IN-100351,14.42,CPRA_2,0.01754,171977.04,1,0.544,0
TXN-IN-100352,11.55,CPRA_1,0.00099,19157.96,1,0.5373,0
TXN-IN-100353,14.15,CPRA_2,0.00858,310562.98,0,0.5216,0
TXN-IN-100354,24.82,CPRA_1,0.00121,10589.26,0,0.2847,0
TXN-IN-100355,13.82,CPRA_3,0.03371,1623936.65,0,0.5213,0
TXN-IN-100356,24.31,CPRA_1,0.00186,151394.73,0,0.3574,0
TXN-IN-100357,14.16,CPRA_2,0.00961,309293.12,1,0.3774,0
TXN-IN-100358,16.69,CPRA_1,0.00092,634436.77,0,0.3683,0
TXN-IN-100359,17.65,CPRA_1,0.00096,242997.69,0,0.7404,0
TXN-IN-100360,13.81,CPRA_1,0.00484,1245280.78,1,0.5558,0
TXN-IN-100361,16.74,CPRA_1,0.00166,285239.67,0,0.4895,0
TXN-IN-100362,12.59,CPRA_2,0.0085,2352347.26,0,0.7479,0
TXN-IN-100363,16.14,CPRA_4,0.10381,117123.67,0,0.8362,1
TXN-IN-100364,17.26,CPRA_1,0.00495,41573.59,1,0.7162,0
TXN-IN-100365,11.59,CPRA_1,0.00457,335341.11,0,0.8734,0
TXN-IN-100366,14.13,CPRA_1,0.00313,654477.02,0,0.6618,0
TXN-IN-100367,19.21,CPRA_1,0.00212,49857.06,0,0.5399,0
TXN-IN-100368,13.53,CPRA_1,0.00231,41347.82,1,0.244,0
TXN-IN-100369,20.17,CPRA_1,0.00058,9038.19,1,0.3386,0
TXN-IN-100370,20.8,CPRA_2,0.01183,753968.66,0,0.5203,0
TXN-IN-100371,19.18,CPRA_1,0.00064,392804.86,1,0.4932,0
TXN-IN-100372,22.32,CPRA_1,0.0022,30580.01,0,0.4527,0
TXN-IN-100373,12.49,CPRA_1,0.00452,53660.17,1,0.7543,0
TXN-IN-100374,23.95,CPRA_3,0.02975,212754.38,0,0.5695,0
TXN-IN-100375,13.85,CPRA_1,0.00473,240802.22,1,0.3894,0
TXN-IN-100376,18.22,CPRA_1,0.00082,1710815.04,0,0.8459,0
TXN-IN-100377,31.01,CPRA_1,0.00313,333587.03,0,1.0642,0
TXN-IN-100378,16.05,CPRA_2,0.00718,243726.98,0,0.6242,0
TXN-IN-100379,17.78,CPRA_1,0.00421,23782.23,1,0.4157,0
TXN-IN-100380,13.86,CPRA_1,0.0033,78953.75,0,0.6117,0
TXN-IN-100381,30.88,CPRA_4,0.10141,1147878.24,1,1.069,0
TXN-IN-100382,14.13,CPRA_1,0.0015,38698.0,0,0.5792,0
TXN-IN-100383,21.38,CPRA_1,0.00479,486219.42,0,0.9008,0
TXN-IN-100384,25.93,CPRA_1,0.00492,136817.96,1,0.5483,0
TXN-IN-100385,22.06,CPRA_2,0.01506,146121.72,1,0.5857,0
TXN-IN-100386,19.54,CPRA_1,0.00231,32281.52,1,0.6417,0
TXN-IN-100387,18.14,CPRA_3,0.02809,110750.51,1,0.341,0
TXN-IN-100388,13.19,CPRA_2,0.01282,158162.04,0,0.6034,0
TXN-IN-100389,30.32,CPRA_2,0.0094,16013.17,0,1.204,0
TXN-IN-100390,19.06,CPRA_2,0.01203,5091.11,0,0.6885,0
TXN-IN-100391,17.78,CPRA_2,0.0111,125548.86,0,0.4536,0
TXN-IN-100392,13.65,CPRA_4,0.09524,46688.92,1,0.5983,0
TXN-IN-100393,18.02,CPRA_1,0.00088,129053.03,1,0.5709,0
TXN-IN-100394,17.47,CPRA_1,0.00136,48820.1,1,0.4925,0
TXN-IN-100395,31.01,CPRA_2,0.00667,153676.19,0,1.1649,0
TXN-IN-100396,17.78,CPRA_1,0.00451,59274.7,0,0.5242,0
TXN-IN-100397,17.94,CPRA_1,0.00397,14028.74,1,0.675,0
TXN-IN-100398,13.68,CPRA_1,0.00201,282666.28,0,0.3529,0
TXN-IN-100399,14.68,CPRA_2,0.01305,23544.96,1,0.4557,0
TXN-IN-100400,20.56,CPRA_1,0.00247,879210.13,0,0.5017,0
TXN-IN-100401,12.21,CPRA_1,0.00429,155376.34,0,0.5813,0
TXN-IN-100402,23.9,CPRA_1,0.00201,1892191.91,0,0.4439,0
TXN-IN-100403,24.13,CPRA_1,0.00415,2803461.2,0,0.5147,0
TXN-IN-100404,14.36,CPRA_4,0.13194,5000.0,0,0.6319,1
TXN-IN-100405,19.56,CPRA_2,0.01342,24153.83,0,0.8022,0
TXN-IN-100406,26.25,CPRA_1,0.00359,115564.77,1,0.5659,0
TXN-IN-100407,17.09,CPRA_1,0.0038,340377.61,0,0.7079,0
TXN-IN-100408,16.27,CPRA_1,0.00029,1664798.9,0,0.704,0
TXN-IN-100409,16.77,CPRA_1,0.00286,1432961.07,0,0.3197,0
TXN-IN-100410,19.04,CPRA_1,0.00475,91951.93,1,0.3909,0
TXN-IN-100411,15.08,CPRA_1,0.00473,102458.87,1,0.6438,0
TXN-IN-100412,15.93,CPRA_1,0.00462,78995.63,0,0.4803,0
TXN-IN-100413,19.16,CPRA_1,0.00296,39768.35,0,0.4833,0
TXN-IN-100414,15.62,CPRA_2,0.01623,14232.26,1,0.7382,0
TXN-IN-100415,13.47,CPRA_1,0.00457,87965.85,0,0.5696,0
TXN-IN-100416,12.09,CPRA_1,0.00262,281906.02,0,0.7988,0
TXN-IN-100417,17.87,CPRA_2,0.00639,1272835.38,0,0.342,0
TXN-IN-100418,25.64,CPRA_2,0.01384,85800.8,0,0.7316,0
TXN-IN-100419,19.86,CPRA_1,0.00043,130669.17,1,0.595,0
TXN-IN-100420,13.56,CPRA_3,0.03744,1118041.75,0,0.2889,0
TXN-IN-100421,14.66,CPRA_1,0.00379,380741.53,1,0.6325,0
TXN-IN-100422,16.24,CPRA_1,0.0029,186824.1,1,0.795,0
TXN-IN-100423,31.41,CPRA_2,0.0148,32868.84,1,0.8202,0
TXN-IN-100424,32.12,CPRA_1,0.00406,355289.94,1,1.1443,0
TXN-IN-100425,30.56,CPRA_1,0.00204,323798.96,0,0.7263,0
TXN-IN-100426,18.39,CPRA_2,0.00712,152635.54,0,0.4994,0
TXN-IN-100427,45.0,CPRA_1,0.00373,182506.08,0,0.5956,0
TXN-IN-100428,14.81,CPRA_1,0.00178,17579.36,1,0.7048,0
TXN-IN-100429,16.09,CPRA_2,0.00774,60951.53,0,0.4905,0
TXN-IN-100430,23.25,CPRA_1,0.00397,7759976.8,1,0.8587,0
TXN-IN-100431,19.19,CPRA_3,0.02606,409842.7,0,0.629,0
TXN-IN-100432,19.52,CPRA_1,0.00177,326467.47,0,0.3767,0
TXN-IN-100433,13.95,CPRA_1,0.00298,906810.7,0,0.6212,0
TXN-IN-100434,17.44,CPRA_3,0.02559,150041.92,0,0.345,0
TXN-IN-100435,14.85,CPRA_1,0.00313,494965.73,0,0.7128,0
TXN-IN-100436,13.04,CPRA_2,0.01069,642812.29,0,0.6308,0
TXN-IN-100437,15.23,CPRA_1,0.00096,4312427.58,0,0.6428,0
TXN-IN-100438,19.19,CPRA_1,0.00291,115128.36,1,0.4684,0
TXN-IN-100439,21.95,CPRA_2,0.01851,835981.62,1,0.4422,0
TXN-IN-100440,12.05,CPRA_1,0.00389,144031.07,0,0.3975,0
TXN-IN-100441,17.66,CPRA_1,0.0016,46103.72,1,0.625,0
TXN-IN-100442,17.22,CPRA_4,0.19348,368525.52,1,1.0252,0
TXN-IN-100443,18.89,CPRA_1,0.00413,4238810.48,0,0.6137,0
TXN-IN-100444,13.6,CPRA_3,0.03981,69307.14,0,0.6172,0
TXN-IN-100445,13.65,CPRA_2,0.00899,195706.16,0,0.5634,0
TXN-IN-100446,25.89,CPRA_1,0.00322,513876.45,0,0.5824,0
TXN-IN-100447,14.4,CPRA_3,0.03165,311743.53,0,0.7706,0
TXN-IN-100448,15.9,CPRA_1,0.00314,1313673.39,0,0.3697,0
TXN-IN-100449,16.3,CPRA_2,0.00778,75049.58,1,0.7681,0
TXN-IN-100450,14.91,CPRA_1,0.00343,40995.37,0,0.6093,0
TXN-IN-100451,20.36,CPRA_1,0.00389,971962.57,0,0.7144,0
TXN-IN-100452,19.82,CPRA_1,0.00388,242688.72,0,0.7095,0
TXN-IN-100453,17.02,CPRA_1,0.00221,67738.79,1,0.7465,0
TXN-IN-100454,15.1,CPRA_3,0.02139,4868851.77,0,0.6777,0
TXN-IN-100455,16.67,CPRA_2,0.0134,205467.49,1,0.4135,0
TXN-IN-100456,18.07,CPRA_1,0.00395,703661.61,1,0.8187,0
TXN-IN-100457,14.66,CPRA_2,0.00904,194629.92,0,0.6491,0
TXN-IN-100458,20.84,CPRA_3,0.02054,117130.67,0,0.3283,0
TXN-IN-100459,23.84,CPRA_2,0.0093,36414.62,0,0.6034,0
TXN-IN-100460,27.55,CPRA_3,0.02452,552298.88,0,0.5971,0
TXN-IN-100461,26.9,CPRA_1,0.00297,176639.66,0,0.4315,0
TXN-IN-100462,16.27,CPRA_3,0.01843,138879.11,0,0.5606,0
TXN-IN-100463,18.32,CPRA_2,0.00355,240643.07,1,0.2282,0
TXN-IN-100464,16.94,CPRA_1,0.00245,250106.67,0,0.5663,0
TXN-IN-100465,16.92,CPRA_2,0.01357,185383.55,0,0.3094,0
TXN-IN-100466,16.64,CPRA_2,0.00816,184455.95,0,0.6653,0
TXN-IN-100467,17.75,CPRA_1,0.00443,209035.62,0,0.4542,0
TXN-IN-100468,25.24,CPRA_1,0.00249,681298.09,0,0.4908,0
TXN-IN-100469,19.36,CPRA_1,0.00249,286403.26,0,0.8679,0
TXN-IN-100470,13.5,CPRA_1,0.00061,13787.74,1,0.5359,0
TXN-IN-100471,23.49,CPRA_1,0.00437,164340.84,0,0.6736,0
TXN-IN-100472,18.82,CPRA_1,0.00384,342236.59,0,0.6792,0
TXN-IN-100473,20.43,CPRA_3,0.02313,863603.4,0,0.3504,0
TXN-IN-100474,19.25,CPRA_1,0.00443,200004.35,0,0.5062,0
TXN-IN-100475,19.51,CPRA_1,0.00499,1785286.13,1,0.5237,0
TXN-IN-100476,19.78,CPRA_1,0.00146,19762.46,1,0.6962,0
TXN-IN-100477,12.31,CPRA_2,0.00932,88999.3,0,0.6934,0
TXN-IN-100478,20.35,CPRA_1,0.00418,425915.27,1,0.8656,0
TXN-IN-100479,14.79,CPRA_1,0.00353,12622.36,0,0.4996,0
TXN-IN-100480,15.61,CPRA_2,0.00518,65494.45,0,0.489,0
TXN-IN-100481,17.71,CPRA_2,0.0157,143508.34,0,0.518,0
TXN-IN-100482,29.22,CPRA_1,0.00223,157596.16,1,0.4357,0
TXN-IN-100483,13.9,CPRA_4,0.08964,993534.57,0,0.6593,1
TXN-IN-100484,17.55,CPRA_1,0.00481,502831.83,1,0.1565,0
TXN-IN-100485,16.54,CPRA_1,0.00156,122859.09,0,0.4914,0
TXN-IN-100486,23.37,CPRA_1,0.0008,13716.31,0,0.4503,0
TXN-IN-100487,16.42,CPRA_3,0.02878,78141.11,0,0.5793,0
TXN-IN-100488,18.88,CPRA_2,0.00972,358647.66,1,0.9228,0
TXN-IN-100489,13.9,CPRA_2,0.01818,258603.59,0,0.654,0
TXN-IN-100490,24.75,CPRA_3,0.03004,201588.74,1,0.7568,0
TXN-IN-100491,12.88,CPRA_2,0.00499,848423.33,1,0.3402,0
TXN-IN-100492,20.27,CPRA_1,0.00108,873930.88,0,0.7353,0
TXN-IN-100493,18.91,CPRA_2,0.00868,450379.88,1,0.6614,0
TXN-IN-100494,19.73,CPRA_1,0.0035,3255868.83,0,0.748,0
TXN-IN-100495,12.91,CPRA_2,0.0107,21969.42,1,0.3417,0
TXN-IN-100496,16.34,CPRA_1,0.00409,114183.19,0,0.6695,0
TXN-IN-100497,22.98,CPRA_1,0.00299,22701.31,1,0.4931,0
TXN-IN-100498,30.97,CPRA_1,0.0025,857847.43,0,0.9118,0
TXN-IN-100499,17.19,CPRA_2,0.00767,196980.34,0,0.6958,0
TXN-IN-100500,22.24,CPRA_3,0.01869,91674.35,0,0.5071,0
TXN-IN-100501,18.38,CPRA_1,0.00257,193665.26,0,0.4417,0
TXN-IN-100502,17.43,CPRA_2,0.00886,23242.04,1,0.5522,0
TXN-IN-100503,15.88,CPRA_2,0.00723,2934605.41,0,0.5717,0
TXN-IN-100504,17.73,CPRA_2,0.01677,1087178.93,0,0.8242,0
TXN-IN-100505,21.58,CPRA_1,0.00044,5867.28,1,0.6679,0
TXN-IN-100506,22.17,CPRA_1,0.00415,582692.02,0,0.6137,0
TXN-IN-100507,13.29,CPRA_1,0.00216,169729.25,0,0.6764,0
TXN-IN-100508,15.55,CPRA_2,0.00929,246012.15,0,0.3854,0
TXN-IN-100509,13.78,CPRA_1,0.00108,832277.58,0,0.699,0
TXN-IN-100510,17.98,CPRA_1,0.00022,93374.86,0,0.3615,0
TXN-IN-100511,16.2,CPRA_1,0.00157,1600341.21,0,0.5262,0
TXN-IN-100512,19.53,CPRA_1,0.00082,54562.49,0,0.5834,0
TXN-IN-100513,19.94,CPRA_1,0.00435,87742.59,0,0.651,0
TXN-IN-100514,11.69,CPRA_1,0.00473,630325.91,1,0.5084,0
TXN-IN-100515,17.7,CPRA_1,0.00187,678338.64,1,0.5132,0
TXN-IN-100516,25.42,CPRA_1,0.00162,15377.75,1,0.5213,0
TXN-IN-100517,15.55,CPRA_1,0.00467,357945.51,0,0.7312,0
TXN-IN-100518,15.44,CPRA_1,0.00134,650401.67,0,0.5822,0
TXN-IN-100519,23.83,CPRA_1,0.00169,262048.85,0,0.5773,0
TXN-IN-100520,22.51,CPRA_2,0.01302,38207.05,1,0.8267,0
TXN-IN-100521,14.03,CPRA_1,0.00101,419424.88,0,0.7371,0
TXN-IN-100522,21.77,CPRA_1,0.00191,10631.03,0,0.555,0
TXN-IN-100523,14.62,CPRA_1,0.00062,140030.54,1,0.4013,0
TXN-IN-100524,15.41,CPRA_1,0.00232,107670.25,1,0.7004,0
TXN-IN-100525,14.03,CPRA_1,0.0038,42603.2,1,0.7582,0
TXN-IN-100526,13.28,CPRA_2,0.00759,217914.79,1,0.8905,0
TXN-IN-100527,18.27,CPRA_1,0.00362,135744.67,1,0.4444,0
TXN-IN-100528,12.97,CPRA_1,0.00015,1007961.69,0,0.7908,0
TXN-IN-100529,18.48,CPRA_1,0.00461,18790.54,0,0.5847,0
TXN-IN-100530,18.32,CPRA_1,0.00339,421664.75,0,0.958,0
TXN-IN-100531,16.99,CPRA_1,0.00081,126132.28,0,0.5995,0
TXN-IN-100532,15.72,CPRA_3,0.0389,3629149.45,0,0.6822,0
TXN-IN-100533,15.02,CPRA_1,0.00033,9018.66,0,0.4563,0
TXN-IN-100534,13.71,CPRA_1,0.00028,63811.1,0,0.8249,0
TXN-IN-100535,27.63,CPRA_1,0.00032,114451.13,1,0.6842,0
TXN-IN-100536,16.8,CPRA_4,0.07364,23882.78,0,0.9075,1
TXN-IN-100537,16.65,CPRA_2,0.02136,142671.22,1,0.5188,0
TXN-IN-100538,14.16,CPRA_1,0.00191,725254.74,0,0.7163,0
TXN-IN-100539,26.52,CPRA_1,0.00426,263676.93,0,0.7534,0
TXN-IN-100540,15.23,CPRA_1,0.00112,521342.09,0,0.7419,0
TXN-IN-100541,18.99,CPRA_1,0.00324,120081.9,0,0.7006,0
TXN-IN-100542,20.08,CPRA_1,0.00157,118059.69,1,0.7903,0
TXN-IN-100543,18.28,CPRA_1,0.00314,10276.27,0,0.3278,0
TXN-IN-100544,12.92,CPRA_1,0.00241,78546.54,1,0.5745,0
TXN-IN-100545,21.47,CPRA_1,0.00242,420073.85,1,0.4587,0
TXN-IN-100546,15.19,CPRA_1,0.0037,169591.23,1,0.3988,0
TXN-IN-100547,22.44,CPRA_1,0.00254,2929169.79,0,0.6494,0
TXN-IN-100548,17.4,CPRA_1,0.00148,258839.46,1,0.5294,0
TXN-IN-100549,20.46,CPRA_1,0.00026,3098656.98,0,0.6569,0
TXN-IN-100550,25.87,CPRA_1,0.00491,143695.68,0,0.8933,0
TXN-IN-100551,21.22,CPRA_1,0.00285,203277.36,0,0.7666,0
TXN-IN-100552,20.61,CPRA_1,0.0042,202283.48,1,0.7994,0
TXN-IN-100553,21.79,CPRA_1,0.00024,195412.21,1,0.4079,0
TXN-IN-100554,14.52,CPRA_2,0.00867,172393.58,1,0.7966,0
TXN-IN-100555,22.76,CPRA_3,0.02309,197461.17,0,0.6006,0
TXN-IN-100556,16.47,CPRA_1,0.00162,189997.83,0,0.3537,0
TXN-IN-100557,16.61,CPRA_1,0.00015,2037353.81,1,0.8519,0
TXN-IN-100558,18.12,CPRA_2,0.01172,17653.68,1,0.7723,0
TXN-IN-100559,16.1,CPRA_1,0.00391,20590.74,0,0.3461,0
TXN-IN-100560,13.94,CPRA_1,0.00232,840050.67,1,0.5619,0
TXN-IN-100561,17.74,CPRA_3,0.03052,649694.12,0,0.4268,0
TXN-IN-100562,16.63,CPRA_2,0.00758,52025.2,0,0.6498,0
TXN-IN-100563,16.48,CPRA_1,0.00343,163716.17,0,0.6308,0
TXN-IN-100564,17.25,CPRA_1,0.00294,64457.49,0,0.7156,0
TXN-IN-100565,11.78,CPRA_4,0.12552,23417.13,1,0.6537,0
TXN-IN-100566,16.51,CPRA_1,0.00447,339100.37,1,0.6666,0
TXN-IN-100567,27.06,CPRA_1,0.0023,145895.29,1,0.6986,0
TXN-IN-100568,26.26,CPRA_1,0.00198,356602.51,0,0.62,0
TXN-IN-100569,17.9,CPRA_1,0.00173,223893.26,0,0.7556,0
TXN-IN-100570,17.74,CPRA_2,0.00698,47335356.06,0,0.4345,0
TXN-IN-100571,11.55,CPRA_2,0.01233,1050724.27,0,0.8164,0
TXN-IN-100572,15.39,CPRA_2,0.01439,807095.75,1,0.5359,0
TXN-IN-100573,21.72,CPRA_3,0.03194,3549806.12,0,1.3113,0
TXN-IN-100574,16.0,CPRA_3,0.01327,209980.14,1,0.8342,0
TXN-IN-100575,24.17,CPRA_1,0.0046,2371193.29,0,0.6824,0
TXN-IN-100576,23.65,CPRA_1,0.00356,327684.59,1,0.538,0
TXN-IN-100577,15.32,CPRA_1,0.00473,246927.29,0,0.8366,0
TXN-IN-100578,18.28,CPRA_1,0.00033,1149259.46,1,0.7903,0
TXN-IN-100579,27.88,CPRA_1,0.00316,96641.77,0,0.6374,0
TXN-IN-100580,12.88,CPRA_3,0.0407,381968.72,0,0.6304,0
TXN-IN-100581,16.09,CPRA_1,0.00117,42497.87,0,0.6201,0
TXN-IN-100582,12.7,CPRA_2,0.01304,4096299.87,0,0.7979,0
TXN-IN-100583,14.31,CPRA_1,0.00484,1515024.79,0,0.6026,0
TXN-IN-100584,31.05,CPRA_1,0.00373,38730.24,1,1.0605,0
TXN-IN-100585,16.09,CPRA_1,0.00273,24541.99,0,0.8384,0
TXN-IN-100586,12.03,CPRA_1,0.00339,2128735.56,0,0.7407,0
TXN-IN-100587,13.91,CPRA_1,0.00011,5000.0,0,0.3019,0
TXN-IN-100588,12.52,CPRA_1,0.00314,4825219.32,0,0.615,0
TXN-IN-100589,18.48,CPRA_2,0.00913,235937.23,0,0.4414,0
TXN-IN-100590,19.99,CPRA_2,0.01302,214171.52,0,0.5992,0
TXN-IN-100591,22.86,CPRA_2,0.00473,128536.14,0,0.7406,0
TXN-IN-100592,21.34,CPRA_1,0.00313,180623.43,1,0.6337,0
TXN-IN-100593,12.97,CPRA_1,0.00319,859939.05,1,0.5718,0
TXN-IN-100594,19.68,CPRA_1,0.00139,76063.86,1,0.7972,0
TXN-IN-100595,17.05,CPRA_3,0.01902,339375.5,0,0.4815,0
TXN-IN-100596,23.99,CPRA_1,0.0019,1064173.06,1,0.5573,0
TXN-IN-100597,22.13,CPRA_2,0.01485,56479.45,0,0.3757,0
TXN-IN-100598,32.71,CPRA_3,0.03294,448548.65,1,0.7488,0
TXN-IN-100599,14.12,CPRA_1,0.00063,95185.61,0,0.5576,0
TXN-IN-100600,13.74,CPRA_1,0.00256,2054718.24,0,0.5252,0
TXN-IN-100601,15.6,CPRA_2,0.0051,42441.0,1,0.2366,0
TXN-IN-100602,17.23,CPRA_1,0.00311,1542696.1,1,0.5242,0
TXN-IN-100603,14.92,CPRA_3,0.03155,113509.69,0,0.6693,0
TXN-IN-100604,14.26,CPRA_1,0.00237,584559.64,0,0.3732,0
TXN-IN-100605,19.29,CPRA_3,0.03837,17989.43,0,0.7583,0
TXN-IN-100606,15.59,CPRA_1,0.00417,29958.25,1,0.6035,0
TXN-IN-100607,14.79,CPRA_4,0.10476,55879.81,0,0.455,1
TXN-IN-100608,12.97,CPRA_1,0.00331,18799.95,1,0.6699,0
TXN-IN-100609,11.62,CPRA_1,0.00351,9427.97,0,0.6162,0
TXN-IN-100610,26.57,CPRA_1,0.00337,931907.29,0,0.5235,0
TXN-IN-100611,26.28,CPRA_1,0.00041,628466.43,1,0.5863,0
TXN-IN-100612,22.35,CPRA_2,0.01397,8506.33,0,0.8445,0
TXN-IN-100613,20.64,CPRA_2,0.00688,22494.78,0,0.826,0
TXN-IN-100614,15.26,CPRA_3,0.02894,4374946.16,0,0.5782,0
TXN-IN-100615,20.91,CPRA_2,0.00602,54475.49,0,0.5993,0
TXN-IN-100616,13.57,CPRA_1,0.00097,300864.97,0,0.421,0
TXN-IN-100617,18.15,CPRA_3,0.03337,116196.64,0,0.5461,0
TXN-IN-100618,14.53,CPRA_1,0.00466,29023.25,0,0.6885,0
TXN-IN-100619,20.93,CPRA_2,0.01746,143544.62,0,0.6423,0
TXN-IN-100620,28.61,CPRA_1,0.00219,1103265.31,0,0.3668,0
TXN-IN-100621,13.9,CPRA_1,0.00216,92028.28,0,0.4773,0
TXN-IN-100622,15.43,CPRA_1,0.00206,108940.58,0,0.7009,0
TXN-IN-100623,18.06,CPRA_2,0.00648,2599312.95,0,0.5512,0
TXN-IN-100624,12.17,CPRA_1,0.00124,91350.62,1,0.7097,0
TXN-IN-100625,12.6,CPRA_1,0.00405,221944.2,0,0.4171,0
TXN-IN-100626,28.28,CPRA_2,0.01027,197820.85,0,0.3128,0
TXN-IN-100627,19.32,CPRA_1,0.00353,199654.8,0,0.6375,0
TXN-IN-100628,15.08,CPRA_1,0.00311,78213.26,0,0.5919,0
TXN-IN-100629,17.53,CPRA_2,0.0102,11571719.43,1,0.4351,0
TXN-IN-100630,15.62,CPRA_1,0.00026,655496.91,0,0.5071,0
TXN-IN-100631,18.21,CPRA_2,0.00628,3735468.47,0,0.552,0
TXN-IN-100632,15.75,CPRA_2,0.01599,30177.73,0,0.7299,0
TXN-IN-100633,17.17,CPRA_1,0.00325,329439.39,1,0.6892,0
TXN-IN-100634,21.53,CPRA_2,0.01466,901807.48,1,0.8095,0
TXN-IN-100635,21.08,CPRA_1,0.00404,59254.79,0,0.4887,0
TXN-IN-100636,27.67,CPRA_1,0.00114,248840.71,0,0.6272,0
TXN-IN-100637,19.73,CPRA_1,0.00242,325343.9,0,0.5603,0
TXN-IN-100638,17.84,CPRA_4,0.14563,780672.41,0,0.6282,1
TXN-IN-100639,29.25,CPRA_1,0.00417,359775.83,0,0.2883,0
TXN-IN-100640,16.7,CPRA_3,0.02687,1400422.13,0,0.5342,0
TXN-IN-100641,11.7,CPRA_1,0.00019,653176.37,0,0.6036,0
TXN-IN-100642,22.44,CPRA_1,0.00293,7349.15,1,0.344,0
TXN-IN-100643,19.03,CPRA_2,0.00652,2114477.66,1,0.5378,0
TXN-IN-100644,17.61,CPRA_2,0.00607,62104.85,1,0.6962,0
TXN-IN-100645,22.64,CPRA_3,0.03267,241747.13,0,0.4542,0
TXN-IN-100646,15.78,CPRA_2,0.01787,156304.44,1,0.3084,0
TXN-IN-100647,11.75,CPRA_2,0.01514,172408.79,1,0.5291,0
TXN-IN-100648,22.8,CPRA_1,0.00097,190639.94,0,0.7417,0
TXN-IN-100649,14.96,CPRA_1,0.00488,157796.96,0,0.6204,0
TXN-IN-100650,14.0,CPRA_1,0.00241,772034.52,0,0.6065,0
TXN-IN-100651,11.8,CPRA_1,0.00165,41676.8,1,0.6658,0
TXN-IN-100652,22.15,CPRA_2,0.01953,64966.03,0,0.5481,0
TXN-IN-100653,11.41,CPRA_2,0.01791,390919.26,0,0.6795,0
TXN-IN-100654,25.79,CPRA_1,0.004,26431.66,0,0.3954,0
TXN-IN-100655,16.15,CPRA_3,0.03415,5658834.75,0,0.6561,0
TXN-IN-100656,22.5,CPRA_1,0.00416,125307.51,1,0.4947,0
TXN-IN-100657,19.91,CPRA_2,0.00662,1958569.8,1,0.8669,0
TXN-IN-100658,31.4,CPRA_2,0.01134,162486.62,1,0.6942,0
TXN-IN-100659,19.74,CPRA_1,0.00465,48572.97,0,0.5136,0
TXN-IN-100660,25.44,CPRA_1,0.00271,264273.42,0,0.4316,0
TXN-IN-100661,15.32,CPRA_1,0.00109,455241.76,0,0.456,0
TXN-IN-100662,12.59,CPRA_1,0.00474,116135.94,1,0.7568,0
TXN-IN-100663,23.69,CPRA_1,0.00332,5000.0,0,0.7354,0
TXN-IN-100664,12.54,CPRA_1,0.00034,150667.32,0,0.5322,0
TXN-IN-100665,22.07,CPRA_2,0.00587,159758.24,1,0.9404,0
TXN-IN-100666,13.7,CPRA_1,0.00039,31765.44,0,0.5773,0
TXN-IN-100667,19.14,CPRA_1,0.00465,1889693.08,0,0.6805,0
TXN-IN-100668,31.64,CPRA_1,0.00163,242683.5,0,0.6533,0
TXN-IN-100669,21.5,CPRA_1,0.00191,1035248.59,0,0.4673,0
TXN-IN-100670,16.72,CPRA_2,0.01541,642405.51,1,0.671,0
TXN-IN-100671,20.05,CPRA_3,0.04175,39622.7,0,0.805,0
TXN-IN-100672,15.45,CPRA_1,0.00205,27521.81,0,0.5324,0
TXN-IN-100673,36.69,CPRA_2,0.0067,58863.52,0,0.7592,0
TXN-IN-100674,14.72,CPRA_2,0.01025,452404.14,1,0.6975,0
TXN-IN-100675,17.2,CPRA_1,0.00099,587524.93,0,0.1776,0
TXN-IN-100676,20.88,CPRA_1,0.00481,2612725.58,1,0.545,0
TXN-IN-100677,19.61,CPRA_1,0.00337,311086.96,0,0.7794,0
TXN-IN-100678,20.28,CPRA_1,0.00462,356328.82,1,0.4411,0
TXN-IN-100679,15.52,CPRA_2,0.01591,53171.54,1,0.5468,0
TXN-IN-100680,16.55,CPRA_1,0.00055,12929.93,0,0.8553,0
TXN-IN-100681,23.31,CPRA_1,0.00034,475399.49,1,0.4248,0
TXN-IN-100682,22.91,CPRA_1,0.00425,18163.15,1,0.2994,0
TXN-IN-100683,19.75,CPRA_1,0.00092,760606.05,0,0.7826,0
TXN-IN-100684,26.6,CPRA_1,0.00203,1030087.86,0,0.5554,0
TXN-IN-100685,23.63,CPRA_2,0.00818,410676.38,0,0.5198,0
TXN-IN-100686,22.68,CPRA_1,0.00433,122282.2,0,0.6556,0
TXN-IN-100687,12.51,CPRA_1,0.00069,112021.71,1,0.73,0
TXN-IN-100688,19.68,CPRA_3,0.02124,140324.62,1,0.6593,0
TXN-IN-100689,18.63,CPRA_1,0.0039,3267476.05,0,0.693,0
TXN-IN-100690,27.89,CPRA_1,0.00043,548180.11,1,0.6334,0
TXN-IN-100691,16.94,CPRA_2,0.00844,588424.22,0,0.4087,0
TXN-IN-100692,18.19,CPRA_1,0.00116,191952.51,1,0.4028,0
TXN-IN-100693,13.67,CPRA_2,0.01037,1135044.69,1,0.6715,0
